amount_full_withdrawn,amount_partial_withdrawn,amount_staked,cumulative_amount_full_withdrawn,cumulative_amount_partial_withdrawn,cumulative_amount_staked,cumulative_total_entries,curr_stake,day,entity_category,total_entries
2080.0,252.16899852099996,5728,345847.405198791,155879.512311261,2748096,1977119,2246369.082489948,2023-08-25,Staking Pools,14233
0.0,0.16387769900000002,64,31.99618804,186.05538983699998,57763,12835,57544.948422123,2023-08-24,Liquid Restaking,10
4992.0,639.819251378,12960,1847643.418730385,539113.9229004119,4574944,5120196,2188186.6583692036,2023-08-24,CEXs,35453
416.0,310.5343031739999,2816,374100.90428169206,189654.00383415783,2394274,2064922,1830519.0918841502,2023-08-24,undefined,13462
863.937966923,1032.4290504730002,42373,249036.73563751098,386633.711074527,5267998,6319981,4632327.5532879615,2023-08-24,Liquid Staking,57909
64.0,128.47453106600003,2304,343767.405198791,155627.34331274,2742368,1962886,2242973.251488469,2023-08-24,Staking Pools,7443
0.0,44.123500519000004,224,29468.415148638,31158.599712083025,89058,261877,28430.985139278975,2023-08-24,Solo Stakers,2067
0.0,0.0,640,31.99618804,185.89151213799997,57699,12825,57481.112299822,2023-08-23,Liquid Restaking,20
128.0,279.68241018099997,3296,373684.90428169206,189343.46953098383,2391458,2051460,1828429.626187324,2023-08-23,undefined,7126
0.0,28.258317523999995,96,29468.415148638,31114.476211564026,88834,259810,28251.108639797974,2023-08-23,Solo Stakers,1378
96.0,174.19153767300003,5568,343703.405198791,155498.868781674,2740064,1955443,2240861.7260195347,2023-08-23,Staking Pools,8967
15231.850328445,495.28836701900013,10592,1842651.418730385,538474.1036490339,4561984,5084743,2180858.477620581,2023-08-23,CEXs,27442
127.913374137,1283.4731804319981,13193,248172.79767058798,385601.28202405403,5225625,6262072,4591850.920305358,2023-08-23,Liquid Staking,70852
0.0,0.0,64,31.99618804,185.89151213799997,57059,12805,56841.112299822,2023-08-22,Liquid Restaking,2
16096.0,952.011794743,16704,1827419.56840194,537978.8152820149,4551392,5057301,2185993.6163160447,2023-08-22,CEXs,52779
4158.465712448,455.5929382069999,64591,248044.884296451,384317.80884362204,5212432,6191220,4580069.306859927,2023-08-22,Liquid Staking,26950
0.0,90.49133837099998,0,29468.415148638,31086.217894040026,88738,258432,28183.366957321974,2023-08-22,Solo Stakers,4166
863.110619786,985.5303330599995,28864,343607.405198791,155324.677244001,2734496,1946476,2235563.917557208,2023-08-22,Staking Pools,20124
3040.0,656.145741892,5088,373556.90428169206,189063.78712080282,2388162,2044334,1825541.308597505,2023-08-22,undefined,14065
0.0,10.948421868,64,31.99618804,185.89151213799997,56995,12803,56777.112299822,2023-08-21,Liquid Restaking,656
32.0,474.643063908,15648,1811323.56840194,537026.8034872719,4534688,5004522,2186337.628110788,2023-08-21,CEXs,28296
318.823983316,419.7375981079998,22432,370516.90428169206,188407.64137891083,2383074,2030269,1824149.4543393971,2023-08-21,undefined,23810
0.0,25.784055166999998,64,29468.415148638,30995.726555669025,88738,254266,28273.858295692975,2023-08-21,Solo Stakers,1477
4544.0,561.4351903220003,3232,342744.294579005,154339.14691094102,2705632,1926352,2208548.558510054,2023-08-21,Staking Pools,31490
1151.6536832739998,479.75058443100005,47102,243886.418584003,383862.21590541507,5147841,6164270,4520092.365510582,2023-08-21,Liquid Staking,31337
0.0,10.183712103000001,64,31.99618804,174.94309026999997,56931,12147,56724.06072169,2023-08-20,Liquid Restaking,547
480.0,297.8192123150001,352,338200.294579005,153777.71172061903,2702400,1894862,2210421.9937003762,2023-08-20,Staking Pools,16582
1024.0,675.9819719069998,12629,242734.764900729,383382.4653209841,5100739,6132933,4474621.769778287,2023-08-20,Liquid Staking,37839
928.0,225.6318657580001,9888,370198.08029837604,187987.90378080282,2360642,2006459,1802456.015920821,2023-08-20,undefined,12701
160.0,845.9154486849994,3040,1811291.56840194,536552.1604233639,4519040,4976226,2171196.271174696,2023-08-20,CEXs,46637
0.0,15.118816671,64,29468.415148638,30969.942500502024,88674,252789,28235.642350859976,2023-08-20,Solo Stakers,819
0.0,1.682603462,0,31.99618804,164.75937816699997,56867,11600,56670.244433793,2023-08-19,Liquid Restaking,103
320.0,514.878374269,25696,1811131.56840194,535706.244974679,4516000,4929589,2169162.186623381,2023-08-19,CEXs,29014
0.0,13.735583932,32,29468.415148638,30954.823683831022,88610,251970,28186.761167530978,2023-08-19,Solo Stakers,773
384.0,925.3910385229999,31215,241710.764900729,382706.48334907705,5088110,6095094,4463692.751750194,2023-08-19,Liquid Staking,52512
160.0,334.4303269599999,6784,369270.08029837604,187762.2719150448,2350754,1993758,1793721.647786579,2023-08-19,undefined,18619
352.0,274.2127606960001,1408,337720.294579005,153479.89250830404,2702048,1878280,2210847.812912691,2023-08-19,Staking Pools,15365
0.0,0.160489215,160,31.99618804,163.07677470499996,56867,11497,56671.927037255,2023-08-18,Liquid Restaking,13
4864.0,792.1999855019998,62240,1810811.56840194,535191.36660041,4490304,4900575,2144301.0649976498,2023-08-18,CEXs,45710
96.0,139.98719705400006,9024,337368.294579005,153205.67974760802,2700640,1862915,2210066.025673387,2023-08-18,Staking Pools,8330
224.0,763.6342982760004,24661,241326.764900729,381781.09231055406,5056895,6042582,4433787.142788717,2023-08-18,Liquid Staking,43275
2782.945191923,334.07458333500006,1920,369110.08029837604,187427.84158808482,2343970,1975139,1787432.0781135391,2023-08-18,undefined,18058
31.982405843,37.027389491,0,29468.415148638,30941.08809989902,88578,251197,28168.49675146298,2023-08-18,Solo Stakers,1960
128.0,302.8658220319999,7264,337272.294579005,153065.69255055403,2691616,1854585,2201278.012870441,2023-08-17,Staking Pools,12820
0.0,28.257887929,64,29436.432742795,30904.060710408023,88578,249237,28237.506546796973,2023-08-17,Solo Stakers,1599
928.0,120.43454357399999,3232,366327.13510645303,187093.76700474982,2342050,1957081,1788629.0978887973,2023-08-17,undefined,4946
11264.0,380.28561580400003,11456,1805947.56840194,534399.1666149079,4428064,4854865,2087717.264983152,2023-08-17,CEXs,21607
255.888076175,1338.2149689450011,14918,241102.764900729,381017.4580122781,5032234,5999307,4410113.777086993,2023-08-17,Liquid Staking,74455
0.0,0.0,64,31.99618804,162.91628548999995,56707,11484,56512.08752647,2023-08-16,Liquid Restaking,2
23712.0,906.9783475669994,10208,1794683.56840194,534018.8809991039,4416608,4833258,2087905.550598956,2023-08-16,CEXs,50733
2751.8535211400003,654.3041744510001,16812,240846.876824554,379679.24304333306,5017316,5924852,4396789.880132113,2023-08-16,Liquid Staking,36620
191.71954178000001,68.47098677299999,0,29436.432742795,30875.80282247902,88514,247638,28201.764434725974,2023-08-16,Solo Stakers,3022
3328.0,334.50478827700016,10624,337144.294579005,152762.82672852202,2684352,1841765,2194444.8786924733,2023-08-16,Staking Pools,14119
736.0,240.57489808999992,1856,365399.13510645303,186973.33246117583,2338818,1952135,1786445.5324323713,2023-08-16,undefined,11201
0.0,7.585125730000001,64,31.99618804,162.91628548999995,56643,11482,56448.08752647,2023-08-15,Liquid Restaking,521
0.0,593.4354562949997,23808,1770971.56840194,533111.9026515369,4406400,4782525,2102316.528946523,2023-08-15,CEXs,35442
3038.955052628,604.022411516,6880,364663.13510645303,186732.75756308582,2336962,1940934,1785566.1073304613,2023-08-15,undefined,26630
63.993285025999995,53.72652770099999,32,29244.713201015,30807.33183570602,88514,244616,28461.95496327898,2023-08-15,Solo Stakers,2759
672.0,602.9437441509999,1952,333816.294579005,152428.32194024502,2673728,1827646,2187483.38348075,2023-08-15,Staking Pools,23025
1055.77629348,423.2159608920001,22513,238095.023303414,379024.9388688821,5000504,5888232,4383384.037827704,2023-08-15,Liquid Staking,27742
0.0,8.499191848,160,31.99618804,155.33115975999996,56579,10961,56391.6726522,2023-08-14,Liquid Restaking,462
800.0,405.42837836199993,8544,333144.294579005,151825.378196094,2671776,1804621,2186806.327224901,2023-08-14,Staking Pools,23167
192.0,646.6072444059998,2164,237039.24700993398,378601.7229079901,4977991,5860490,4362350.030082076,2023-08-14,Liquid Staking,36371
32.0,172.15147306300005,3488,361624.180053825,186128.73515156982,2330082,1914304,1782329.0847946052,2023-08-14,undefined,9744
0.0,791.4771639890001,13856,1770971.56840194,532518.4671952418,4382592,4747083,2079101.9644028181,2023-08-14,CEXs,44821
30.931763365,13.337601046,128,29180.719915989,30753.60530800502,88482,241857,28547.67477600598,2023-08-14,Solo Stakers,785
0.0,3.3034966800000003,192,31.99618804,146.83196791199995,56419,10499,56240.171844047996,2023-08-13,Liquid Restaking,208
320.0,514.3652385160003,5248,1770971.56840194,531726.9900312528,4368736,4702262,2066037.441566807,2023-08-13,CEXs,28906
128.0,7.5828104839999995,32,29149.788152624,30740.267706959017,88354,241072,28463.94414041698,2023-08-13,Solo Stakers,468
2336.0,849.2353009079995,15558,236847.24700993398,377955.1156635841,4975827,5824119,4361024.637326482,2023-08-13,Liquid Staking,48243
128.0,343.94819720600003,2911,361592.180053825,185956.58367850684,2326594,1904560,1779045.2362676682,2023-08-13,undefined,19345
3552.0,322.44019465799994,1728,332344.294579005,151419.949817732,2663232,1781454,2179467.755603263,2023-08-13,Staking Pools,18189
0.0,0.11826768900000001,64,31.99618804,143.52847123199996,56227,10291,56051.475340728,2023-08-12,Liquid Restaking,10
1472.0,817.2261256710002,12320,1770651.56840194,531212.6247927368,4363488,4673356,2061623.8068053229,2023-08-12,CEXs,46005
1504.0,148.66537028300004,1536,328792.294579005,151097.509623074,2661504,1763265,2181614.195797921,2023-08-12,Staking Pools,8756
1472.0,669.3801093039997,14538,234511.24700993398,377105.8803626761,4960269,5775876,4348651.87262739,2023-08-12,Liquid Staking,37900
255.984992281,435.90025527499995,1313,361464.180053825,185612.63548130085,2323683,1885215,1776606.1844648742,2023-08-12,undefined,20361
96.0,43.73087763,192,29021.788152624,30732.684896475017,88322,240604,28567.52695090098,2023-08-12,Solo Stakers,2293
0.0,0.0,192,31.99618804,143.41020354299997,56163,10281,55987.593608417,2023-08-11,Liquid Restaking,6
94.933243241,62.30998346800001,33056,361208.195061544,185176.73522602586,2322370,1864854,1775985.0697124302,2023-08-11,undefined,4485
0.0,22.836510541000003,32,28925.788152624,30688.954018845016,88130,238311,28515.257828530983,2023-08-11,Solo Stakers,1314
96.0,214.52167003899999,5536,327288.294579005,150948.844252791,2659968,1754509,2181730.8611682043,2023-08-11,Staking Pools,11920
1568.0,313.195292455,34016,1769179.56840194,530395.3986670659,4351168,4627351,2051593.032930994,2023-08-11,CEXs,18354
7328.0,1441.8867754269997,32348,233039.24700993398,376436.5002533721,4945731,5737976,4336255.252736694,2023-08-11,Liquid Staking,81603
0.0,0.0,64,31.99618804,143.41020354299997,55971,10275,55795.593608417,2023-08-10,Liquid Restaking,2
12736.0,888.7239497659997,21856,1767611.56840194,530082.2033746109,4317152,4608997,2019458.228223449,2023-08-10,CEXs,50268
64.0,698.0583546239998,31030,225711.24700993398,374994.61347794515,4913383,5656373,4312677.139512121,2023-08-10,Liquid Staking,39818
95.991927987,61.86622095300001,480,28925.788152624,30666.117508304014,88098,236997,28506.094339071984,2023-08-10,Solo Stakers,3099
1504.0,319.702008827,4192,361113.261818303,185114.42524255786,2289314,1860369,1743086.312939139,2023-08-10,undefined,9917
160.0,321.467807096,10272,327192.294579005,150734.322582752,2654432,1742589,2176505.382838243,2023-08-10,Staking Pools,13361
0.0,5.162027476,128,31.99618804,143.41020354299997,55907,10273,55731.593608417,2023-08-09,Liquid Restaking,336
544.0,624.9804626540002,9312,1754875.56840194,529193.4794248448,4295296,4558729,2011226.9521732149,2023-08-09,CEXs,37552
4414.192780694,724.527379838,7616,327032.294579005,150412.85477565601,2644160,1729228,2166714.850645339,2023-08-09,Staking Pools,23565
128.0,76.49295497899999,224,28829.796224637,30604.251287351013,87618,233898,28183.952488011986,2023-08-09,Solo Stakers,2971
1631.971005683,2052.0501160720005,18016,359609.261818303,184794.72323373085,2285122,1850452,1740718.0149479662,2023-08-09,undefined,27484
3519.915790075,384.03087232999997,18626,225647.24700993398,374296.55512332113,4882353,5616555,4282409.197866745,2023-08-09,Liquid Staking,24148
0.0,8.506277252,640,31.99618804,138.24817606699997,55779,9937,55608.755635893,2023-08-08,Liquid Restaking,487
192.0,170.66859143100007,9119,357977.29081262,182742.67311765885,2267106,1822968,1726386.0360697212,2023-08-08,undefined,9961
2976.0,641.4949643960002,16035,222127.33121985898,373912.5242509911,4863727,5592407,4267687.14452915,2023-08-08,Liquid Staking,37023
352.0,396.45206282999976,1408,322618.101798311,149688.32739581802,2636544,1705663,2164237.570805871,2023-08-08,Staking Pools,22266
0.0,790.1490121470006,16096,1754331.56840194,528568.4989621908,4285984,4521177,2003083.932635869,2023-08-08,CEXs,45145
0.0,13.463673318,128,28701.796224637,30527.758332372014,87394,230927,28164.445442990986,2023-08-08,Solo Stakers,786
0.0,3.6768261519999994,352,31.99618804,129.74189881499998,55139,9450,54977.261913145,2023-08-07,Liquid Restaking,203
384.0,505.61641162399974,13984,1754331.56840194,527778.3499500438,4269888,4476032,1987778.0816480159,2023-08-07,CEXs,28963
0.0,8.102628241,320,28701.796224637,30514.294659054012,87266,230141,28049.909116308987,2023-08-07,Solo Stakers,476
2816.0,837.7221423879992,5509,219151.33121985898,373271.0292865951,4847692,5555384,4255269.6394935455,2023-08-07,Liquid Staking,47949
191.9942304,349.9488496840001,4288,357785.29081262,182572.00452622786,2257987,1813007,1717629.704661152,2023-08-07,undefined,19347
576.0,319.43603633500004,2240,322266.101798311,149291.875332988,2635136,1683397,2163578.0228687013,2023-08-07,Staking Pools,18189
0.0,0.403839557,64,31.99618804,126.065072663,54787,9247,54628.938739297,2023-08-06,Liquid Restaking,10
1536.0,807.4462413159999,5248,1753947.56840194,527272.7335384198,4255904,4447069,1974683.69805964,2023-08-06,CEXs,45798
576.0,154.123621406,6240,321690.101798311,148972.439296653,2632896,1665208,2162233.458905036,2023-08-06,Staking Pools,8918
2656.0,657.8035794030001,2459,216335.33121985898,372433.3071442071,4842183,5507435,4253414.361635934,2023-08-06,Liquid Staking,37392
191.991757503,377.0346652859999,2560,357593.29658222,182222.05567654385,2253699,1793660,1713883.647741236,2023-08-06,undefined,20342
32.0,42.53158591700001,224,28701.796224637,30506.192030813014,86946,229665,27738.011744549985,2023-08-06,Solo Stakers,2294
0.0,0.0,64,31.99618804,125.661233106,54723,9237,54565.342578854,2023-08-05,Liquid Restaking,2
64.0,87.057200932,928,357401.304824717,181845.02101125786,2251139,1773318,1711892.6741640253,2023-08-05,undefined,3468
32.0,25.264079493000008,64,28669.796224637,30463.660444896013,86722,227371,27588.543330466986,2023-08-05,Solo Stakers,1315
32.0,207.08893504699995,1504,321114.101798311,148818.315675247,2626656,1656290,2156723.582526442,2023-08-05,Staking Pools,11630
3424.0,305.18773073600005,5568,1752411.56840194,526465.2872971038,4250656,4401271,1971779.144300956,2023-08-05,CEXs,17401
15551.896128386,1432.272901010001,23264,213679.33121985898,371775.50356480415,4839724,5470043,4254269.165215337,2023-08-05,Liquid Staking,81670
10687.858147813,894.2633930810001,11360,1748987.56840194,526160.0995663678,4245088,4383870,1969940.332031692,2023-08-04,CEXs,50340
32.0,683.9476603850003,23093,198127.435091473,370343.23066379415,4816460,5388373,4247989.334244733,2023-08-04,Liquid Staking,39484
32.0,54.292967426000004,64,28637.796224637,30438.396365403012,86658,226056,27581.807409959987,2023-08-04,Solo Stakers,3072
256.0,401.6900311739999,1184,357337.304824717,181757.96381032586,2250211,1769850,1711115.7313649573,2023-08-04,undefined,9494
192.0,274.949969655,9664,321082.101798311,148611.22674019999,2625152,1644660,2155458.671461489,2023-08-04,Staking Pools,13476
0.0,3.304154304,160,31.99618804,125.661233106,54659,9235,54501.342578854,2023-08-03,Liquid Restaking,265
160.0,569.2917014920005,10656,1738299.710254127,525265.8361732868,4233728,4333530,1970162.4535725862,2023-08-03,CEXs,34495
4383.758147466001,749.7843705480001,4352,357081.304824717,181356.27377915187,2249027,1760356,1710589.4213961312,2023-08-03,undefined,25809
96.0,148.20895036899998,480,28605.796224637,30384.10339797701,86594,222984,27604.10037738599,2023-08-03,Solo Stakers,2969
4608.0,869.8677296560002,7520,320890.101798311,148336.276770545,2615488,1631184,2146261.621431144,2023-08-03,Staking Pools,29228
4159.9399033400005,346.714838277,1136,198095.435091473,369659.28300340916,4793367,5348889,4225612.281905117,2023-08-03,Liquid Staking,22277
0.0,9.432842275999999,128,31.99618804,122.357078802,54499,8970,54344.646733158,2023-08-02,Liquid Restaking,549
127.877442472,215.09310533600004,3359,352697.546677251,180606.48940860387,2244675,1734547,1711370.9639141452,2023-08-02,undefined,12466
3872.0,655.1086466869999,10442,193935.49518813298,369312.56816513214,4792231,5326612,4228982.936646735,2023-08-02,Liquid Staking,38000
928.0,302.2019090159999,3552,316282.101798311,147466.409040889,2607968,1601956,2144219.4891608004,2023-08-02,Staking Pools,16782
0.0,815.8130139649995,11040,1738139.710254127,524696.5444717947,4223072,4299035,1960235.745274078,2023-08-02,CEXs,46890
32.0,14.525074055999994,96,28509.796224637,30235.89444760801,86114,220015,27368.30932775499,2023-08-02,Solo Stakers,822
